266.8,-1292.6000000000001,-1331.24,402.4961199625118,-1178.6562609056923,-775.4790879478827,4.915936205628112,5.041460047888821
264.04,-1449.92,-1229.1200000000001,399.2149015932522,-1344.4729788117995,-691.0887166123779,4.892521653815923,5.001027255827997
238.28,-1240.16,-963.24,368.5901968134959,-1123.3840216036565,-471.369641693811,4.9022121746142355,5.029428511761334
228.16,-1080.0800000000002,-889.64,356.55906279287734,-954.6582384711264,-410.5477524429967,4.920571960939758,5.069838612231978
263.12,-998.2,-846.4000000000001,398.1211621368323,-868.3559700872459,-374.8148925081434,4.970120951173423,5.1422699048031255
288.88,-1010.1600000000001,-832.6,428.7458669165886,-880.9619194017453,-363.4107882736156,4.99092919747994,5.165323295832888
291.64,-1022.12,-826.1600000000001,432.0270852858482,-893.5678687162444,-358.0888729641694,4.990331963623212,5.16273789947473
292.56,-1021.2,-826.1600000000001,433.1208247422681,-892.598180307437,-358.0888729641694,4.991402415142959,5.164155830903731
293.48,-1022.12,-826.1600000000001,434.214564198688,-893.5678687162444,-358.0888729641694,4.991995828187735,5.164720198991588
292.56,-1021.2,-826.1600000000001,433.1208247422681,-892.598180307437,-358.0888729641694,4.991402415142959,5.164155830903731
292.56,-1021.2,-827.08,433.1208247422681,-892.598180307437,-358.84914657980454,4.991402415142959,5.164155830903731
292.56,-1021.2,-826.1600000000001,433.1208247422681,-892.598180307437,-358.0888729641694,4.991402415142959,5.164155830903731
292.56,-1022.12,-823.4000000000001,433.1208247422681,-893.5678687162444,-355.80805211726386,4.991164094007487,5.163729525400756
291.64,-1021.2,-827.08,432.0270852858482,-892.598180307437,-358.84914657980454,4.9905696484336755,5.163163537261189
293.48,-1022.12,-827.08,434.214564198688,-893.5678687162444,-358.84914657980454,4.991995828187735,5.164720198991588
294.40000000000003,-1022.12,-825.24,435.30830365510786,-893.5678687162444,-357.32859934853417,4.992827165296921,5.1657099196767104
299.0,-996.36,-829.84,440.77700093720716,-866.4165932696304,-361.1299674267101,5.003930484731054,5.183000654965793
294.40000000000003,-989.0,-829.84,435.30830365510786,-858.6590859991694,-361.1299674267101,5.001710850693685,5.181591384172217
255.76000000000002,-955.88,-827.08,389.3712464854734,-823.750303282094,-358.84914657980454,4.973829845912899,5.153943649535167
214.36,-962.32,-816.96,340.1529709465793,-830.5381221437476,-350.48613680781756,4.9315639990899225,5.1011071817530835
147.20000000000002,-929.2,-798.5600000000001,260.30999062792887,-795.6293394266726,-335.280664495114,4.86949924573165,5.028586789418875
76.36,-853.76,-786.6,176.09205248359896,-716.1148899044456,-325.3971074918567,4.801591284320713,4.953504324276128
46.0,-840.88,-780.1600000000001,139.99865042174326,-702.5392521811385,-320.07519218241043,4.767039103819647,4.909087520712843
2.7600000000000002,-931.0400000000001,-765.44,88.59289597000944,-797.5687162442878,-307.9108143322476,4.715353398578582,4.823014185354395
-31.28,-1043.28,-761.76,48.124536082474286,-915.8707021188204,-304.8697198697068,4.682415596362685,4.764885821641253
-23.0,-1051.56,-810.52,57.9681911902531,-924.5978977980892,-345.16422149837126,4.690520201285446,4.775002595920672
-10.120000000000001,-961.4000000000001,-889.64,73.28054358013127,-829.5684337349402,-410.5477524429967,4.701863053352964,4.800496025459582
-23.92,-908.96,-987.1600000000001,56.87445173383323,-774.2961944329044,-491.13675570032575,4.686079263131767,4.785710399242335
-38.64,-852.84,-1019.36,39.37462043111533,-715.1452014956379,-517.746332247557,4.667112500727178,4.76739166476314
-111.32000000000001,-892.4000000000001,-1141.72,-47.03079662605431,-756.8418030743668,-618.8627231270358,4.588287760734143,4.650327926074881
-308.2,-1143.56,-1408.52,-281.09104029990624,-1021.5667386788537,-839.3420716612377,4.449134605862765,4.4438769946080106
-438.84000000000003,-1147.24,-1532.72,-436.40204311152763,-1025.4454923140843,-941.979009771987,4.3470434947120005,4.310032990726554
-568.5600000000001,-982.5600000000001,-1618.28,-590.6193064667292,-851.8712671375158,-1012.6844560260586,4.187814692673374,4.1061603847286365
-600.76,-853.76,-1582.4,-628.9001874414246,-716.1148899044456,-983.0337850162867,4.099208324513938,3.991743084040313
-605.36,-668.84,-1483.96,-634.3688847235238,-521.207519734109,-901.6845081433224,3.9767691558131504,3.829375714419335
-618.24,-641.24,-1444.4,-649.6812371134021,-492.11686746987965,-868.9927426710099,3.945250292176886,3.789860204428317
-667.0,-617.32,-1358.8400000000001,-707.6494283036551,-466.90496884088094,-798.2872964169381,3.8883281444386575,3.724824242105626
-664.24,-531.76,-1366.2,-704.3682099343955,-376.72394682176997,-804.3694853420195,3.816671319542485,3.6327218737049156
-703.8000000000001,-578.6800000000001,-1433.3600000000001,-751.3990065604498,-426.1780556709599,-859.8694592833876,3.8297376187356758,3.6575297014398673
-612.72,-924.6,-1576.88,-643.1188003748829,-790.7808973826342,-978.4721433224756,4.127146894324621,4.029608468847875
-418.6,-1014.76,-1567.68,-412.3397750702905,-885.8103614457834,-970.8694071661238,4.321143716496487,4.276724869178704
48.760000000000005,-1228.2,-3768.32,143.27986879100288,-1110.778072289157,-2789.4438957654725,4.7520685171040755,4.8406711777965645
475.64000000000004,-1231.88,-1815.16,650.774976569822,-1114.6568259243877,-1175.383009771987,5.0808633336777795,5.240837185010172
1000.96,-849.1600000000001,-1513.4,1275.300206185567,-711.2664478604075,-926.0132638436482,5.579652498682525,5.774430761773987
1102.16,-639.4,-1498.68,1395.6115463917527,-490.17749065226434,-913.8488859934854,5.757501582331075,5.945417150936031
1173.92,-241.04000000000002,-1520.76,1480.9232239925025,-70.30240963855428,-932.0954527687296,6.080670851962176,6.2357489048012456
962.32,43.24,-1529.96,1229.3631490159328,229.33130868300793,-939.6981889250815,0.044902875287975465,0.18442503598695445
840.88,124.2,-1518.92,1084.9895407685099,314.6638886580806,-930.5749055374594,0.14664215904839326,0.28227180833585225
665.1600000000001,246.56,-1564.0,876.085304592315,443.63244702949737,-967.828312703583,0.35497591010084256,0.4687389093513686
602.6,236.44,-1598.96,801.711021555764,432.96587453261327,-996.7187100977198,0.37390842587872103,0.4951737486278591
483.92,230.0,-1727.76,660.6186316776009,426.1780556709598,-1103.1570162866449,0.44368098472884054,0.5729367350537781
266.8,304.52000000000004,-1807.8000000000002,402.4961199625118,504.72281678437906,-1169.3008208469057,0.8513250275604601,0.8976062517120285
-213.44,728.64,-1604.48,-168.43587628865973,951.7491732447032,-1001.280351791531,1.855753677045051,1.7459577289919535
-334.88,627.44,-1491.3200000000002,-312.80948453608244,845.0834482758622,-907.766697068404,2.061058020715379,1.9253100985414782
-268.64,432.40000000000003,-1312.8400000000001,-234.06024367385186,639.5095056086417,-760.2736156351792,2.126713656231864,1.9216530104733185
